query_path,nearest_ref_path,nn_lpips
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y146.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y146_aug2.jpg,0.025115
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y146_aug2.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y146.jpg,0.025115
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219_aug1.jpg,0.100181
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219_aug1.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219.jpg,0.100181
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219_aug2.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y219.jpg,0.120245
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y292.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y294_aug2.jpg,0.045638
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y292_aug1.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y292.jpg,0.048507
dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y294_aug2.jpg,dataset_v3_patches/train/Links/5_7G_多区域嵌花_嵌花_普通样片_棉纱_嵌花_多区域嵌花_QH2020-1_1615437905328_y292.jpg,0.045638
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y000.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y219.jpg,0.163789
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073_aug2.jpg,0.061512
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073_aug1.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073.jpg,0.068984
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073_aug2.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y073.jpg,0.061512
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y146_aug1.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y146_aug2.jpg,0.078785
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y146_aug2.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y146_aug1.jpg,0.078785
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y219.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y000.jpg,0.163789
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y292_aug1.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y294.jpg,0.071338
dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y294.jpg,dataset_v3_patches/train/Links/5_7G_毛圈_普通样片_棉纱_MJ2023-1_1676949668988_y292_aug1.jpg,0.071338
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y000_aug2.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug1.jpg,0.211047
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y073.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y073_aug2.jpg,0.066781
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y073_aug2.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y073.jpg,0.066781
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y146.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y146_aug1.jpg,0.007006
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y146_aug1.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y146.jpg,0.007006
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y146_aug2.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219.jpg,0.147460
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug2.jpg,0.086332
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug1.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug2.jpg,0.159132
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug2.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219.jpg,0.086332
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y292_aug1.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y292_aug2.jpg,0.000000
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y292_aug2.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y292_aug1.jpg,0.000000
dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y294_aug1.jpg,dataset_v3_patches/train/Links/7G_普通样片_棉纱_反向添纱_FT2023-3_1691204386954_y219_aug2.jpg,0.166757
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000_aug2.jpg,0.031861
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000.jpg,0.057720
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y000.jpg,0.031861
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y073.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y073_aug1.jpg,0.037156
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y073_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y073.jpg,0.037156
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y146_aug1.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y219.jpg,0.219033
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y219.jpg,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y292.jpg,0.196284
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292_aug1.jpg,0.040968
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292.jpg,0.040968
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y294_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292.jpg,0.059530
dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y294_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-14_1670549279931_y292_aug1.jpg,0.086521
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y000_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y073_aug2.jpg,0.140187
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y073.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y073_aug2.jpg,0.093905
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y073_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y073.jpg,0.093905
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y146.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y146_aug2.jpg,0.071532
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y146_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y146.jpg,0.071532
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219_aug1.jpg,0.067289
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219.jpg,0.067289
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y219_aug1.jpg,0.076066
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292_aug1.jpg,0.042829
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292.jpg,0.042829
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y294_aug1.jpg,0.063232
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y294.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292.jpg,0.064514
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y294_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292_aug2.jpg,0.063232
dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y294_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-2_1650349672928_y292.jpg,0.077373
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y000.jpg,dataset_v3_patches/train/Cable/__JH2023-5_1678431985670_y000_aug1.jpg,0.224092
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y146.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y146_aug2.jpg,0.159595
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y146_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y146.jpg,0.159595
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219_aug1.jpg,0.000000
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219.jpg,0.000000
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y219.jpg,0.088182
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y292_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y294_aug1.jpg,0.001599
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y294.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y294_aug1.jpg,0.124299
dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y294_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-4_1650603026389_y292_aug1.jpg,0.001599
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y000.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y146_aug2.jpg,0.134098
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y073_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y219.jpg,0.150331
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y073_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y073_aug1.jpg,0.207055
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y146_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y292_aug1.jpg,0.123410
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y146_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y000.jpg,0.134098
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y219.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y219_aug2.jpg,0.142885
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y219_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y219.jpg,0.142885
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y292_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y294_aug1.jpg,0.020930
dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y294_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-5_1650603533560_y292_aug1.jpg,0.020930
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y000.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y294_aug2.jpg,0.132369
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y000_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y000.jpg,0.171574
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y073.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y073_aug2.jpg,0.109087
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y073_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y073.jpg,0.109087
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y146.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y146_aug1.jpg,0.055218
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y146_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y146.jpg,0.055218
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y219_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y294.jpg,0.121596
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y294.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y219_aug1.jpg,0.121596
dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y294_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-6_1650603637594_y294.jpg,0.128468
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y000_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073_aug1.jpg,0.026448
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073_aug1.jpg,0.022473
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073.jpg,0.022473
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y073_aug1.jpg,0.025129
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y146_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y146_aug2.jpg,0.018935
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y146_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y146_aug1.jpg,0.018935
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y219_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y000_aug2.jpg,0.038244
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y292.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y292_aug2.jpg,0.017956
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y292_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y292.jpg,0.017956
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y294.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y294_aug2.jpg,0.016695
dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y294_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-7_1651885406009_y294.jpg,0.016695
dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y073_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y073_aug2.jpg,0.057811
dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y073_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y073_aug1.jpg,0.057811
dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y146.jpg,dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y146_aug1.jpg,0.048482
dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y146_aug1.jpg,dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y146.jpg,0.048482
dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y292_aug2.jpg,dataset_v3_patches/train/Links/__CW2022-8_1651886631999_y146.jpg,0.083407
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000_aug2.jpg,0.000909
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000.jpg,0.098700
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y000.jpg,0.000909
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y073_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y073_aug2.jpg,0.132566
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y073_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y073_aug1.jpg,0.132566
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y146_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y146_aug2.jpg,0.095883
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y146_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y146_aug1.jpg,0.095883
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y219.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y219_aug1.jpg,0.171358
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y219_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y219.jpg,0.171358
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y292.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294_aug1.jpg,0.064624
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y292_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294.jpg,0.083020
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294_aug1.jpg,0.064988
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y292.jpg,0.064624
dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y294_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-10_1657681569118_y292_aug1.jpg,0.087177
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y000.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y073_aug1.jpg,0.071166
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y000_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y073_aug1.jpg,0.090793
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y073_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y000.jpg,0.071166
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y219_aug2.jpg,0.046331
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146_aug2.jpg,0.027977
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146_aug1.jpg,0.027977
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y219.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146_aug1.jpg,0.075470
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y219_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y146.jpg,0.046331
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y292_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y292_aug2.jpg,0.065839
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y292_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y294_aug1.jpg,0.025782
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y294_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y292_aug2.jpg,0.025782
dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y294_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-11_1663551138660_y294_aug1.jpg,0.059610
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y000.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y146_aug2.jpg,0.106282
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y000_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y000.jpg,0.106843
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y073_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y219_aug1.jpg,0.109618
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y146_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y000.jpg,0.106282
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y219_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y219_aug2.jpg,0.081854
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y219_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y219_aug1.jpg,0.081854
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y292.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294.jpg,0.039573
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y292_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294.jpg,0.054816
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y292.jpg,0.039573
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y292.jpg,0.065576
dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-12_1668224541881_y294_aug1.jpg,0.078588
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y000_aug2.jpg,dataset_v3_patches/train/Cable/__JH2023-4_1678432161668_y294_aug1.jpg,0.089501
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y073.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y073_aug1.jpg,0.011280
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y073_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y073.jpg,0.011280
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146_aug2.jpg,0.009615
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146.jpg,0.043513
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y146.jpg,0.009615
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y219.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y219_aug1.jpg,0.065264
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y219_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y219.jpg,0.065264
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y292.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y294_aug2.jpg,0.008961
dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y294_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-3_1650973462846_y292.jpg,0.008961
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000_aug2.jpg,0.112031
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000_aug2.jpg,0.129371
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y000.jpg,0.112031
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y073.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y073_aug2.jpg,0.085193
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y073_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y073.jpg,0.085193
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146_aug1.jpg,0.072071
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146_aug1.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146.jpg,0.072071
dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146_aug2.jpg,dataset_v3_patches/train/Links/__FT2022-4_1650678510084_y146.jpg,0.122064
